jeppekofod,1398676106450976773,2021-05-29 16:22:24,b'RT @DanishMFA: B\xc3\xa5ndene mellem \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0&amp;\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa er noget s\xc3\xa6rligt. \n\nNy dansk-tysk venskabserkl\xc3\xa6ring skal s\xc3\xa6tte endnu mere skub i samarbejdet. @JeppeKof\xe2\x80\xa6'
jeppekofod,1398615154464538625,2021-05-29 12:20:12,b'Vielen Dank lieber @DGuenther_CDUSH\xc2\xa0f\xc3\xbcr den herzlichen Austausch beim Jahrestreffen der d\xc3\xa4nischen\xc2\xa0#Minderheit\xc2\xa0heute\xe2\x80\xa6 https://t.co/NhojxGXzUS'
jeppekofod,1398573810291511300,2021-05-29 09:35:55,b'Festdag i\xc2\xa0#gr\xc3\xa6nselandet: Rigtigt glad for at deltage i de danske\xc2\xa0\xc3\xa5rsm\xc3\xb8der\xc2\xa0i\xc2\xa0#Sydslesvig\n\nDejligt at m\xc3\xb8de s\xc3\xa5 mange d\xe2\x80\xa6 https://t.co/8s2AorksIB'
jeppekofod,1398297263265492995,2021-05-28 15:17:01,"b'RT @DanishMFA: Godt nyt for rejselystne danskere.\n\nI dag har regeringen lanceret det nye digitale coronapas, som kommer til at leve op til\xe2\x80\xa6'"
jeppekofod,1398221227827904515,2021-05-28 10:14:53,"b'For os, der voksede op i 80\xe2\x80\x99erne, var Schl\xc3\xbcter en helt uomg\xc3\xa6ngelig politisk figur.\n\nHan definerede n\xc3\xa6rmest et \xc3\xa5rti\xe2\x80\xa6 https://t.co/g4C36wyIwH'"
jeppekofod,1397814733034573825,2021-05-27 07:19:37,b'Yesterday\xe2\x80\x99s presidential \xe2\x80\x9celection\xe2\x80\x9d in #Syria was neither free nor fair. It was a coronation\n\n\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 stands with the in\xe2\x80\xa6 https://t.co/tXiYO7Gao0'
jeppekofod,1397541101821734917,2021-05-26 13:12:18,"b'Stort tillykke til F\xc3\xa6r\xc3\xb8erne, @Tinganes der i dag er blevet optaget som associeret medlem i @WHO.\n\n\xf0\x9f\x87\xab\xf0\x9f\x87\xb4 har meget at b\xe2\x80\xa6 https://t.co/Y1xCF9Ask4'"
jeppekofod,1397201858096246792,2021-05-25 14:44:16,b'The Danish Parliament has approved deployment of a \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 frigate to the Gulf of Guinea to protect international shippi\xe2\x80\xa6 https://t.co/UmGbpbzVye'
jeppekofod,1397201023408685065,2021-05-25 14:40:57,b'Threats from terrorism and instability in the Sahel continue. \n\nThe Danish Parliament just approved a military cont\xe2\x80\xa6 https://t.co/KN14mCQ0TW'
jeppekofod,1397200585603043335,2021-05-25 14:39:12,b'Situation in #Mali most concerning. \n\nI strongly condemn the kidnapping of\xc2\xa0the president and PM of Mali transition\xe2\x80\xa6 https://t.co/4fR8j03ofI'
jeppekofod,1396857076979228673,2021-05-24 15:54:14,b'God pinsedag \xf0\x9f\x92\xaa \xf0\x9f\x98\x89\xf0\x9f\x98\x80\xf0\x9f\x95\xba\xf0\x9f\x8f\xbd https://t.co/EVEIfnTEnx'
jeppekofod,1396789069900877824,2021-05-24 11:24:00,b'Lukasjenkos b\xc3\xb8llemetoder n\xc3\xa5r stadig nye lavm\xc3\xa5l.\n\nDanmark vil presse p\xc3\xa5 for m\xc3\xa5lrettede og m\xc3\xa6rkbare EU-sanktioner.\xe2\x80\xa6 https://t.co/IsNU24FUFF'
jeppekofod,1396500646354903042,2021-05-23 16:17:54,b'Reports that a civilian airplane may have been redirected to #Minsk under false pretenses deeply disturbing.\xe2\x80\xa6 https://t.co/qjrSw1Fx08'
